Authors,Author full names,Author(s) ID,Year,Cited by,DOI,Link,stage1_status,stage1_matched_kws,stage2_status,stage2_matched_kws,final_status
Bahrami A.; Delgado A.; Onofre C.; Muhl S.; Rodil S.E.,"Bahrami, Amin (55981107200); Delgado, Arturo (57209464407); Onofre, Cesar (57209464919); Muhl, Stephen (7003807920); Rodil, Sandra E. (55995935000)",55981107200; 57209464407; 57209464919; 7003807920; 55995935000,2019,46,10.1016/j.surfcoat.2019.06.061,https://www.scopus.com/pages/publications/85067878066?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Bhardwaj N.; Sharma P.; Berisha A.; Mehmeti V.; Dagdag O.; Kumar V.,"Bhardwaj, Nishant (57203588893); Sharma, Pooja (60241289800); Berisha, Avni (6602750115); Mehmeti, Valbonë (57090819500); Dagdag, Omar (56538627800); Kumar, Vineet (55695230200)",57203588893; 60241289800; 6602750115; 57090819500; 56538627800; 55695230200,2022,56,10.1016/j.matchemphys.2022.126052,https://www.scopus.com/pages/publications/85128373804?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Escobar C.A.; Caicedo J.C.; Aperador W.,"Escobar, C.A. (54681771500); Caicedo, J.C. (24558580000); Aperador, W. (24398551800)",54681771500; 24558580000; 24398551800,2014,37,10.1016/j.jpcs.2013.07.024,https://www.scopus.com/pages/publications/84886717885?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Makar G.L.; Kruger J.,"Makar, G.L. (6602716300); Kruger, J. (57190302042)",6602716300; 57190302042,1990,361,10.1149/1.2086455,https://www.scopus.com/pages/publications/0025383095?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Chafiq M.; Chaouiki A.; Salghi R.; Tachallait H.; Bougrin K.; Ali I.H.; Siaj M.,"Chafiq, Maryam (57212495512); Chaouiki, Abdelkarim (57195574848); Salghi, Rachid (6602839432); Tachallait, Hamza (57201557879); Bougrin, Khalid (55886251000); Ali, Ismat H. (50060908700); Siaj, Mohamed (6505798628)",57212495512; 57195574848; 6602839432; 57201557879; 55886251000; 50060908700; 6505798628,2021,40,10.1016/j.matchemphys.2021.124742,https://www.scopus.com/pages/publications/85106352765?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Danaee I.; Niknejad Khomami M.; Attar A.A.,"Danaee, I. (12760393900); Niknejad Khomami, M. (55240192800); Attar, A.A. (57197248113)",12760393900; 55240192800; 57197248113,2012,55,10.1016/j.matchemphys.2012.05.041,https://www.scopus.com/pages/publications/84864660366?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Mondal A.K.; Kumar S.; Blawert C.; Dahotre N.B.,"Mondal, A.K. (7101751549); Kumar, S. (36067948900); Blawert, C. (56186149600); Dahotre, Narendra B. (35599050700)",7101751549; 36067948900; 56186149600; 35599050700,2008,121,10.1016/j.surfcoat.2007.11.030,https://www.scopus.com/pages/publications/40249119755?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Gençten M.; Dönmez K.B.; Şahin Y.; Pekmez K.; Suvacı E.,"Gençten, Metin (56182856200); Dönmez, Koray B. (56181625800); Şahin, Yücel (7005779300); Pekmez, Kadir (6601981576); Suvacı, Ender (6701673609)",56182856200; 56181625800; 7005779300; 6601981576; 6701673609,2014,61,10.1007/s10008-014-2507-y,https://www.scopus.com/pages/publications/84906789273?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Chen H.; Yu Z.; Yang G.; Liao K.; Peng B.; Pang Y.; Zhu L.; Tang J.,"Chen, Haidong (57226527837); Yu, Zongxue (56299077000); Yang, Guangcheng (11641266300); Liao, Kexi (8609676800); Peng, Bokai (57763755800); Pang, Yao (57226536619); Zhu, Lijuan (55550248400); Tang, Junlei (57204495320)",57226527837; 56299077000; 11641266300; 8609676800; 57763755800; 57226536619; 55550248400; 57204495320,2022,47,10.1016/j.surfcoat.2022.128768,https://www.scopus.com/pages/publications/85135787329?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Khadraoui A.; Khelifa A.; Hadjmeliani M.; Mehdaoui R.; Hachama K.; Tidu A.; Azari Z.; Obot I.B.; Zarrouk A.,"Khadraoui, A. (55480570700); Khelifa, A. (15736254200); Hadjmeliani, M. (57118360200); Mehdaoui, R. (6503922106); Hachama, K. (55625867900); Tidu, A. (56070044200); Azari, Z. (6701358621); Obot, I.B. (15027292200); Zarrouk, A. (36125763200)",55480570700; 15736254200; 57118360200; 6503922106; 55625867900; 56070044200; 6701358621; 15027292200; 36125763200,2016,119,10.1016/j.molliq.2016.02.005,https://www.scopus.com/pages/publications/84958225718?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Sherif E.-S.M.,"Sherif, El-Sayed M. (15078189600)",15078189600,2014,58,10.1016/j.apsusc.2013.11.110,https://www.scopus.com/pages/publications/84893678873?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Renčiuková V.; Macák J.; Sajdl P.; Novotný R.; Krausová A.,"Renčiuková, Veronika (55414439200); Macák, Jan (35361003000); Sajdl, Petr (14822640300); Novotný, Radek (16234381200); Krausová, Aneta (56659458200)",55414439200; 35361003000; 14822640300; 16234381200; 56659458200,2018,37,10.1016/j.jnucmat.2018.08.005,https://www.scopus.com/pages/publications/85051637910?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
ZHOU H.-H.; LIAO Z.-W.; FANG C.-X.; LI H.-X.; FENG B.; XU S.; CAO G.-F.; KUANG Y.-F.,"ZHOU, Hai-hui (7404742194); LIAO, Zuo-wei (57061635200); FANG, Chen-xu (56461963300); LI, Huan-xin (58002382700); FENG, Bin (57205780266); XU, Song (56170599900); CAO, Guo-fei (57199957118); KUANG, Ya-fei (7103312277)",7404742194; 57061635200; 56461963300; 58002382700; 57205780266; 56170599900; 57199957118; 7103312277,2018,57,10.1016/S1003-6326(18)64641-2,https://www.scopus.com/pages/publications/85041205453?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Majdi M.R.; Danaee I.; Afghahi S.S.S.,"Majdi, Mohammad Reza (57194085513); Danaee, Iman (12760393900); Afghahi, Seyyed Salman Seyyed (57190667993)",57194085513; 12760393900; 57190667993,2017,44,10.1590/1980-5373-MR-2016-0661,https://www.scopus.com/pages/publications/85018629894?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Singh A.K.; Thakur S.; Pani B.; Chugh B.; Lgaz H.; Chung I.-M.; Chaubey P.; Pandey A.K.; Singh J.,"Singh, A.K. (57212846249); Thakur, S. (58631628100); Pani, B. (57021364200); Chugh, B. (57208032212); Lgaz, H. (56707358100); Chung, Ill-Min (57010545800); Chaubey, P. (55921767400); Pandey, A.K. (59039131600); Singh, J. (57213875577)",57212846249; 58631628100; 57021364200; 57208032212; 56707358100; 57010545800; 55921767400; 59039131600; 57213875577,2019,70,10.1016/j.molliq.2019.03.126,https://www.scopus.com/pages/publications/85063610725?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Boztepe E.; Alves A.C.; Ariza E.; Rocha L.A.; Cansever N.; Toptan F.,"Boztepe, E. (57191171773); Alves, A.C. (55613595000); Ariza, E. (6506502937); Rocha, L.A. (35480380200); Cansever, N. (6507346909); Toptan, F. (23398312700)",57191171773; 55613595000; 6506502937; 35480380200; 6507346909; 23398312700,2018,59,10.1016/j.surfcoat.2017.11.033,https://www.scopus.com/pages/publications/85034414205?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
De Souza F.S.; Giacomelli C.; Gonçalves R.S.; Spinelli A.,"De Souza, Fernando Sílvio (26021111900); Giacomelli, Cristiano (7003344765); Gonçalves, Reinaldo Simões (34975056000); Spinelli, Almir (7102473374)",26021111900; 7003344765; 34975056000; 7102473374,2012,111,10.1016/j.msec.2012.07.019,https://www.scopus.com/pages/publications/84866040293?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Rasitha T.P.; Vanithakumari S.C.; George R.P.; Philip J.,"Rasitha, T.P. (57211143431); Vanithakumari, S.C. (12042273600); George, R.P. (7402637233); Philip, John (35485112700)",57211143431; 12042273600; 7402637233; 35485112700,2019,95,10.1021/acs.langmuir.9b02045,https://www.scopus.com/pages/publications/85072791660?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zhang W.; Hu Y.; Tao X.; Huang H.; Gan Y.; Wang C.,"Zhang, Wenkui (35811696400); Hu, Yilan (56163105600); Tao, Xinyong (7202692157); Huang, Hui (57202857254); Gan, Yongping (8716332300); Wang, Chuntao (55766569500)",35811696400; 56163105600; 7202692157; 57202857254; 8716332300; 55766569500,2010,53,10.1016/j.jpcs.2010.04.015,https://www.scopus.com/pages/publications/77955479934?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Lu W.-K.; Elsenbaumer R.L.; Wessling B.,"Lu, Wei-Kang (26663163700); Elsenbaumer, Ronald L. (7006650323); Wessling, Bernhard (56186779300)",26663163700; 7006650323; 56186779300,1995,566,10.1016/0379-6779(94)03204-J,https://www.scopus.com/pages/publications/0029291349?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ensafi A.A.; Karimi-Maleh H.; Mallakpour S.; Rezaei B.,"Ensafi, A.A. (7004913329); Karimi-Maleh, H. (24765141500); Mallakpour, S. (7006028542); Rezaei, B. (8285878300)",7004913329; 24765141500; 7006028542; 8285878300,2011,135,10.1016/j.colsurfb.2011.06.013,https://www.scopus.com/pages/publications/79960402401?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Yan H.; Cai M.; Wang J.; Zhang L.; Li H.; Li W.; Fan X.; Zhu M.,"Yan, Han (57209239375); Cai, Meng (57216907616); Wang, Jiancheng (57204138617); Zhang, Lin (58876665300); Li, Hao (59640246600); Li, Wen (56416776000); Fan, Xiaoqiang (56071012300); Zhu, Minhao (7402908974)",57209239375; 57216907616; 57204138617; 58876665300; 59640246600; 56416776000; 56071012300; 7402908974,2021,109,10.1016/j.apsusc.2020.147974,https://www.scopus.com/pages/publications/85091633146?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Wu M.-H.; Cheng C.-H.; Lai C.-S.; Pan T.-M.,"Wu, Min-Hsien (57221206316); Cheng, Chih-Hung (57198496671); Lai, Chao-Sung (7403086613); Pan, Tung-Ming (7202203121)",57221206316; 57198496671; 7403086613; 7202203121,2009,56,10.1016/j.snb.2009.01.059,https://www.scopus.com/pages/publications/63749127012?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Liu X.; Li L.; Zhao X.; Lu X.,"Liu, Xiuhui (7409285450); Li, Li (57211964101); Zhao, Xueping (56170211200); Lu, Xiaoquan (7404840114)",7409285450; 57211964101; 56170211200; 7404840114,2010,53,10.1016/j.colsurfb.2010.07.028,https://www.scopus.com/pages/publications/77956011378?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zarrouk A.; Zarrok H.; Ramli Y.; Bouachrine M.; Hammouti B.; Sahibed-dine A.; Bentiss F.,"Zarrouk, A. (36125763200); Zarrok, H. (36125649700); Ramli, Y. (25640152000); Bouachrine, M. (8983993500); Hammouti, B. (7004604370); Sahibed-dine, A. (6602459444); Bentiss, F. (7003344899)",36125763200; 36125649700; 25640152000; 8983993500; 7004604370; 6602459444; 7003344899,2016,151,10.1016/j.molliq.2016.07.046,https://www.scopus.com/pages/publications/84978708684?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Sziráki L.; Kuzmann E.; Papp K.; Chisholm C.U.; El-Sharif M.R.; Havancsák K.,"Sziráki, Laura (55892549800); Kuzmann, Erno (7005145036); Papp, Katalin (15728686700); Chisholm, Colin U. (7004428922); El-Sharif, Mahmoud R. (6604063401); Havancsák, Karoly (7003693833)",55892549800; 7005145036; 15728686700; 7004428922; 6604063401; 7003693833,2012,36,10.1016/j.matchemphys.2012.02.021,https://www.scopus.com/pages/publications/84859427032?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Li Y.; Huang K.; Liu S.; Yao Z.; Zhuang S.,"Li, Yanhua (36086390500); Huang, Kelong (7403188694); Liu, Suqin (35248802700); Yao, Zufu (8354901000); Zhuang, Shuxin (26656470100)",36086390500; 7403188694; 35248802700; 8354901000; 26656470100,2011,56,10.1007/s10008-010-1128-3,https://www.scopus.com/pages/publications/79952008883?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Wang H.; Estrin Y.; Fu H.; Song G.; Zúberová Z.,"Wang, Hao (56820338700); Estrin, Yuri (7005031984); Fu, Huameng (25958990200); Song, Guangling (7402252943); Zúberová, Zuzana (15841262200)",56820338700; 7005031984; 25958990200; 7402252943; 15841262200,2007,166,10.1002/adem.200700200,https://www.scopus.com/pages/publications/37149027883?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Oh S.-M.; Oh S.-W.; Yoon C.-S.; Scrosati B.; Amine K.; Sun Y.-K.,"Oh, Seung-Min (8567645000); Oh, Sung-Woo (7404103562); Yoon, Chong-Seung (57201416616); Scrosati, Bruno (36045172000); Amine, Khalil (58532441800); Sun, Yang-Kook (55551960800)",8567645000; 7404103562; 57201416616; 36045172000; 58532441800; 55551960800,2010,341,10.1002/adfm.201000469,https://www.scopus.com/pages/publications/77957591590?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Aramaki K.; Hagiwara M.; Nishihara H.,"Aramaki, Kunitsugu (7102419894); Hagiwara, Minori (7201487384); Nishihara, Hiroshi (59499399800)",7102419894; 7201487384; 59499399800,1987,53,10.1149/1.2100785,https://www.scopus.com/pages/publications/0023399249?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Tüken T.; Tansuǧ G.; Yazici B.; Erbil M.,"Tüken, T. (55997004400); Tansuǧ, G. (16023273400); Yazici, B. (7005398019); Erbil, M. (7004721843)",55997004400; 16023273400; 7005398019; 7004721843,2007,49,10.1016/j.surfcoat.2007.05.022,https://www.scopus.com/pages/publications/34948895511?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Arredondo-Rea S.P.; Corral-Higuera R.; Gómez-Soberón J.M.; Gámez-García D.C.; Bernal-Camacho J.M.; Rosas-Casarez C.A.; Ungsson-Nieblas M.J.,"Arredondo-Rea, S.P. (57561644100); Corral-Higuera, R. (36941189700); Gómez-Soberón, J.M. (57190212686); Gámez-García, D.C. (57193917385); Bernal-Camacho, J.M. (56050503800); Rosas-Casarez, C.A. (57200993750); Ungsson-Nieblas, M.J. (57205887940)",57561644100; 36941189700; 57190212686; 57193917385; 56050503800; 57200993750; 57205887940,2019,51,10.3390/app9040617,https://www.scopus.com/pages/publications/85061528402?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Raja Beryl J.; Xavier J.R.,"Raja Beryl, J. (57219034144); Xavier, Joseph Raj (37065226800)",57219034144; 37065226800,2021,53,10.1016/j.colsurfa.2021.127625,https://www.scopus.com/pages/publications/85116478866?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Fulger M.; Mihalache M.; Ohai D.; Fulger S.; Valeca S.C.,"Fulger, Manuela (6507003697); Mihalache, Maria (25640256200); Ohai, Dumitru (16316734000); Fulger, Stefan (46660925500); Valeca, Serban Constantin (42262929000)",6507003697; 25640256200; 16316734000; 46660925500; 42262929000,2011,71,10.1016/j.jnucmat.2011.05.007,https://www.scopus.com/pages/publications/79960717889?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Tait W.Stephen,"Tait, W.Stephen (7003825891)",7003825891,1989,43,,https://www.scopus.com/pages/publications/0024479176?origin=resultslist,skipped,,not_processed_stage2,,dropped — skipped
Grundmeier G.; Thiemann P.; Carpentier J.; Barranco V.,"Grundmeier, G. (6701708213); Thiemann, P. (7004615892); Carpentier, J. (57196746457); Barranco, V. (7003963122)",6701708213; 7004615892; 57196746457; 7003963122,2003,46,10.1016/S0257-8972(03)00606-6,https://www.scopus.com/pages/publications/0041827029?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ubul A.; Jamal R.; Rahman A.; Awut T.; Nurulla I.; Abdiryim T.,"Ubul, Aminam (53867200200); Jamal, Ruxangul (8367472600); Rahman, Adalet (57207404022); Awut, Tunsagul (26649331300); Nurulla, Ismayil (9637132500); Abdiryim, Tursun (59662790600)",53867200200; 8367472600; 57207404022; 26649331300; 9637132500; 59662790600,2011,43,10.1016/j.synthmet.2011.07.027,https://www.scopus.com/pages/publications/80053573927?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Abd El-Lateef H.M.; Alnajjar A.O.,"Abd El-Lateef, Hany M. (28067546100); Alnajjar, Ahmed O. (16199790700)",28067546100; 16199790700,2020,44,10.1016/j.molliq.2020.112641,https://www.scopus.com/pages/publications/85078987976?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Chaudhari S.; Sainkar S.R.; Patil P.P.,"Chaudhari, Sudeshna (26662520300); Sainkar, S.R. (57211023180); Patil, P.P. (35330474900)",26662520300; 57211023180; 35330474900,2007,49,10.1088/0022-3727/40/2/028,https://www.scopus.com/pages/publications/33947698342?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Li Q.; Zhang Y.; Cheng Y.; Zuo X.; Wang Y.; Yuan X.; Huang H.,"Li, Qiannan (57465362400); Zhang, Yifan (56878485500); Cheng, Yulin (59041345800); Zuo, Xiaojiao (55602740600); Wang, Yinxiao (57193281524); Yuan, Xiaoguang (7402202270); Huang, Hongjun (55521839000)",57465362400; 56878485500; 59041345800; 55602740600; 57193281524; 7402202270; 55521839000,2022,41,10.3390/ma15041621,https://www.scopus.com/pages/publications/85125180191?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Prabhu P.; Babu R.S.; Narayanan S.S.,"Prabhu, P. (55631123100); Babu, R. Suresh (55901604200); Narayanan, S. Sriman (35617248000)",55631123100; 55901604200; 35617248000,2011,54,10.1016/j.colsurfb.2011.05.008,https://www.scopus.com/pages/publications/80955180217?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Radwan A.B.; Abdullah A.M.; Mohamed A.M.A.; Al-Maadeed M.A.,"Radwan, Ahmed Bahgat (57211137867); Abdullah, Aboubakr M. (7102085882); Mohamed, Adel M.A. (55894520400); Al-Maadeed, Mariam A. (36021143900)",57211137867; 7102085882; 55894520400; 36021143900,2018,43,10.3390/coatings8020065,https://www.scopus.com/pages/publications/85051517558?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Królikowski A.; Płońska E.; Ostrowski A.; Donten M.; Stojek Z.,"Królikowski, Andrzej (7003539864); Płońska, Ewelina (25632906100); Ostrowski, Andrzej (23010241500); Donten, Mikołaj (7004658576); Stojek, Zbigniew (7006213947)",7003539864; 25632906100; 23010241500; 7004658576; 7006213947,2009,94,10.1007/s10008-008-0712-2,https://www.scopus.com/pages/publications/57049139285?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Bordbar-Khiabani A.; Yarmand B.; Sharifi-Asl S.; Mozafari M.,"Bordbar-Khiabani, Aidin (57194417813); Yarmand, Benyamin (36242810700); Sharifi-Asl, Samin (35771393700); Mozafari, Masoud (57191578867)",57194417813; 36242810700; 35771393700; 57191578867,2020,86,10.1016/j.matchemphys.2019.122003,https://www.scopus.com/pages/publications/85071092625?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Meng Q.; Frankel G.S.,"Meng, Qingjiang (7202535555); Frankel, G.S. (7102089795)",7202535555; 7102089795,2004,249,10.1149/1.1695385,https://www.scopus.com/pages/publications/2942595897?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Rekha M.Y.; Kamboj A.; Srivastava C.,"Rekha, M.Y. (57190134046); Kamboj, Anshul (58346790700); Srivastava, Chandan (7006787036)",57190134046; 58346790700; 7006787036,2018,45,10.1016/j.tsf.2018.03.020,https://www.scopus.com/pages/publications/85043376220?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
